number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
15964,2024-12-12T02:54:13Z,2015,490000,4,2,39356,3390,1,4,8,1640,1750,1964
2362,2024-12-12T02:54:13Z,2014,278000,3,1,7632,860,1,3,6,860,0,1920
6230,2024-12-12T02:54:13Z,2014,269500,3,1,7412,1840,1,4,7,1240,600,1976
16916,2024-12-12T02:54:13Z,2014,557500,3,2,11056,2620,2,3,9,2620,0,1988
16696,2024-12-12T02:54:13Z,2014,405000,3,2,7201,1640,1,3,8,1640,0,1948
17903,2024-12-12T02:54:13Z,2015,715000,4,2,8272,1900,1,4,9,1460,440,1966
9290,2024-12-12T02:54:13Z,2014,490000,3,1,8433,1510,1,4,7,1220,290,1967
6447,2024-12-12T02:54:13Z,2014,550000,3,1,4800,1680,1,4,7,1400,280,1960
20750,2024-12-12T02:54:13Z,2014,370000,2,2,835,1280,2,3,7,1080,200,2009
15695,2024-12-12T02:54:13Z,2014,610000,3,2,38186,2320,2,3,8,2320,0,1980
5711,2024-12-12T02:54:13Z,2014,286900,3,2,17235,1720,1,4,7,1440,280,1974
14252,2024-12-12T02:54:13Z,2014,572000,3,2,7897,1830,1,4,8,1290,540,1986
9180,2024-12-12T02:54:13Z,2014,412000,2,1,3960,1260,1,3,6,690,570,1925
15916,2024-12-12T02:54:13Z,2014,690000,4,1,4590,1970,2,3,7,1970,0,1909
10781,2024-12-12T02:54:13Z,2014,711600,4,3,9316,3580,2,3,10,2370,1210,1991
10904,2024-12-12T02:54:13Z,2014,110700,2,1,8064,680,1,3,6,680,0,1941
17250,2024-12-12T02:54:13Z,2014,499950,5,2,23809,3180,1,3,9,3180,0,1978
19263,2024-12-12T02:54:13Z,2015,372000,4,1,7680,2300,1,3,7,1270,1030,1959
20236,2024-12-12T02:54:13Z,2015,588000,4,2,7710,3060,2,3,9,3060,0,2009
17652,2024-12-12T02:54:13Z,2015,350000,5,3,8400,2320,1,3,7,1510,810,1963
10352,2024-12-12T02:54:13Z,2014,401000,3,3,1977,1770,3,3,8,1770,0,2001
15412,2024-12-12T02:54:13Z,2014,305000,3,2,7665,2110,1,4,7,1360,750,1973
15700,2024-12-12T02:54:13Z,2014,250000,3,2,2802,1650,2,3,7,1650,0,2004
3674,2024-12-12T02:54:13Z,2015,281000,3,1,8737,1350,1,3,7,1350,0,1966
506,2024-12-12T02:54:13Z,2014,529000,3,1,3328,1210,1,4,7,1210,0,1924
3327,2024-12-12T02:54:13Z,2014,318500,4,2,7350,1780,1,5,7,900,880,1974
8871,2024-12-12T02:54:13Z,2014,279000,4,2,7700,2200,1,3,7,1100,1100,1979
12261,2024-12-12T02:54:13Z,2014,255000,3,1,9039,1060,1,3,7,1060,0,1973
19482,2024-12-12T02:54:13Z,2014,185000,3,1,9262,1080,1,3,7,1080,0,1968
15192,2024-12-12T02:54:13Z,2014,1051000,4,3,33976,2920,1,5,8,1460,1460,1964
13826,2024-12-12T02:54:13Z,2014,199000,2,1,7200,720,1,5,6,720,0,1943
8483,2024-12-12T02:54:13Z,2015,799990,4,3,5808,2540,2,5,8,1820,720,1910
14496,2024-12-12T02:54:13Z,2014,402000,5,2,7200,2160,1,3,7,1220,940,1955
12767,2024-12-12T02:54:13Z,2015,452500,4,2,6454,2460,2,3,7,2460,0,2006
21492,2024-12-12T02:54:13Z,2015,400000,3,2,4408,1910,3,3,8,1910,0,2007
19503,2024-12-12T02:54:13Z,2015,246000,4,1,7110,2120,1,3,6,2120,0,1919
11933,2024-12-12T02:54:13Z,2014,485500,4,2,4500,1800,2,3,8,1800,0,1999
15445,2024-12-12T02:54:13Z,2014,299980,4,1,10230,1580,1,3,6,790,790,1945
6444,2024-12-12T02:54:13Z,2014,343566,2,1,4200,1100,1,3,7,1100,0,1954
665,2024-12-12T02:54:13Z,2014,331000,3,1,9079,1300,1,3,7,1300,0,1986
6223,2024-12-12T02:54:13Z,2015,672000,3,2,4445,1130,1,4,8,1130,0,1930
18839,2024-12-12T02:54:13Z,2014,295000,4,2,4871,1810,2,3,8,1810,0,1999
449,2024-12-12T02:54:13Z,2014,520000,3,2,9263,2590,1,5,8,1440,1150,1977
15430,2024-12-12T02:54:13Z,2014,1311000,4,3,5625,3490,2,3,9,2610,880,2014
16914,2024-12-12T02:54:13Z,2014,425000,3,1,144619,1610,1,3,7,1610,0,1977
11998,2024-12-12T02:54:13Z,2014,1400000,5,3,14990,3850,1,4,9,2290,1560,1964
6983,2024-12-12T02:54:13Z,2014,744000,3,2,12187,2670,2,3,8,2670,0,1986
13706,2024-12-12T02:54:13Z,2015,600000,2,1,5000,1180,1,2,7,880,300,1925
5815,2024-12-12T02:54:13Z,2014,524950,3,1,3825,1890,1,3,7,1290,600,1974
16721,2024-12-12T02:54:13Z,2015,685000,4,2,16197,3133,2,3,9,2533,600,1965
16992,2024-12-12T02:54:13Z,2014,420000,5,1,10880,1890,1,3,7,1890,0,1962
10872,2024-12-12T02:54:13Z,2014,175000,2,1,5000,660,1,3,6,660,0,1915
12421,2024-12-12T02:54:13Z,2014,263000,3,1,7885,1300,1,3,7,1300,0,1968
1648,2024-12-12T02:54:13Z,2014,272750,4,1,8786,1800,1,3,7,1330,470,1966
19303,2024-12-12T02:54:13Z,2015,315000,3,2,5954,2200,2,3,7,2200,0,2004
17147,2024-12-12T02:54:13Z,2014,805000,4,2,6000,2410,1,5,8,1410,1000,1950
11753,2024-12-12T02:54:13Z,2014,1250000,4,4,13000,4980,2,3,9,3080,1900,1982
18607,2024-12-12T02:54:13Z,2014,1156000,4,3,12305,4270,2,3,10,4270,0,1994
12246,2024-12-12T02:54:13Z,2015,490000,2,1,6265,1440,1,3,8,1440,0,2005
5736,2024-12-12T02:54:13Z,2014,600000,3,2,52272,2320,1,3,8,2320,0,1974
11030,2024-12-12T02:54:13Z,2015,235000,2,1,10500,860,1,3,6,860,0,1943
2301,2024-12-12T02:54:13Z,2014,370000,3,1,7910,940,1,4,6,940,0,1959
5758,2024-12-12T02:54:13Z,2014,368250,3,2,7484,2150,2,3,8,2150,0,1988
17576,2024-12-12T02:54:13Z,2014,375000,1,1,533610,800,1,5,5,800,0,1950
18045,2024-12-12T02:54:13Z,2015,345000,5,1,12870,2840,2,4,7,2840,0,1925
9094,2024-12-12T02:54:13Z,2014,425000,3,1,44000,1510,1,3,7,1240,270,1989
6602,2024-12-12T02:54:13Z,2014,1035000,4,2,47502,3170,2,3,10,3170,0,1988
256,2024-12-12T02:54:13Z,2014,385000,4,1,7620,2360,1,4,7,1180,1180,1955
13608,2024-12-12T02:54:13Z,2014,447500,3,1,6504,1950,1,3,8,1530,420,1953
4460,2024-12-12T02:54:13Z,2014,507000,3,2,11585,2210,1,4,7,1510,700,1958
7201,2024-12-12T02:54:13Z,2014,467500,3,1,8512,2260,1,3,7,1130,1130,1948
9677,2024-12-12T02:54:13Z,2015,607500,4,2,13939,2110,1,3,8,1270,840,1978
7857,2024-12-12T02:54:13Z,2014,582000,2,1,4141,1210,1,4,7,910,300,1942
4973,2024-12-12T02:54:13Z,2014,385000,4,3,5102,2090,1,3,7,1350,740,1994
21404,2024-12-12T02:54:13Z,2014,353000,3,2,3800,1900,2,3,7,1900,0,2006
15085,2024-12-12T02:54:13Z,2015,399950,4,2,41689,3210,1,4,8,1610,1600,1989
1390,2024-12-12T02:54:13Z,2014,651000,4,2,7140,2740,2,3,8,2740,0,1993
14832,2024-12-12T02:54:13Z,2015,396000,3,1,6160,1390,1,4,7,1390,0,1949
7163,2024-12-12T02:54:13Z,2015,482500,3,2,6490,1330,1,4,7,1330,0,1954
14655,2024-12-12T02:54:13Z,2014,620000,3,1,4050,1710,1,3,7,1710,0,1909
1078,2024-12-12T02:54:13Z,2015,775000,4,1,5595,2320,1,3,7,1510,810,1956
14979,2024-12-12T02:54:13Z,2015,724950,4,2,3638,2860,1,5,7,1720,1140,1924
2765,2024-12-12T02:54:13Z,2015,420000,4,2,12000,2030,2,3,7,2030,0,1977
19741,2024-12-12T02:54:13Z,2014,660000,3,2,1680,1570,3,3,8,1570,0,2014
3162,2024-12-12T02:54:13Z,2014,720000,2,1,9000,1840,1,3,8,1340,500,1957
12050,2024-12-12T02:54:13Z,2014,385000,3,0,7020,1330,1,5,7,1330,0,1924
7382,2024-12-12T02:54:13Z,2015,880000,3,1,5000,2070,1,3,8,2070,0,1920
12960,2024-12-12T02:54:13Z,2015,345000,4,2,13498,2200,2,3,8,2200,0,1987
5818,2024-12-12T02:54:13Z,2015,338500,4,2,6111,2390,2,3,8,2390,0,1997
11541,2024-12-12T02:54:13Z,2014,677500,3,1,9718,2020,1,3,8,2020,0,1956
1835,2024-12-12T02:54:13Z,2014,1525000,4,3,5131,3620,2,4,11,2350,1270,1927
3502,2024-12-12T02:54:13Z,2014,389000,2,1,3276,850,1,3,6,850,0,1910
5181,2024-12-12T02:54:13Z,2015,639000,3,2,2421,1400,2,3,9,1400,0,2005
13297,2024-12-12T02:54:13Z,2015,312000,3,2,7857,1470,1,4,7,1180,290,1973
11702,2024-12-12T02:54:13Z,2014,250000,3,2,4420,1640,2,4,7,1640,0,1918
19939,2024-12-12T02:54:13Z,2015,325000,2,2,1058,1230,2,3,7,1160,70,2008
19317,2024-12-12T02:54:13Z,2014,330000,3,2,4657,1870,2,3,8,1870,0,2000
5640,2024-12-12T02:54:13Z,2014,480000,3,2,1103,1250,3,3,8,1250,0,2005
8030,2024-12-12T02:54:13Z,2015,920000,5,4,5750,3820,2,3,9,2830,990,2000
13614,2024-12-12T02:54:13Z,2014,310000,4,2,7093,2440,2,3,7,2440,0,1999
4316,2024-12-12T02:54:13Z,2014,1075000,4,4,8750,3500,1,5,9,2140,1360,1951
3410,2024-12-12T02:54:13Z,2014,390000,2,1,2723,1150,1,4,7,770,380,1923
9492,2024-12-12T02:54:13Z,2015,380000,3,1,8147,1380,1,4,7,1380,0,1948
11519,2024-12-12T02:54:13Z,2014,607000,3,1,8114,1230,1,4,7,1230,0,1951
18102,2024-12-12T02:54:13Z,2014,217450,3,1,5000,1040,1,3,7,1040,0,1959
20892,2024-12-12T02:54:13Z,2015,790000,4,3,69848,5370,2,3,10,3500,1870,2005
118,2024-12-12T02:54:13Z,2015,171800,4,2,9600,1570,1,3,6,1570,0,1950
11094,2024-12-12T02:54:13Z,2014,450000,3,1,9258,3150,1,3,8,2370,780,1970
17478,2024-12-12T02:54:13Z,2014,597500,3,2,4800,2620,2,3,7,2620,0,2002
18868,2024-12-12T02:54:13Z,2014,925850,6,3,14923,3140,2,3,10,3140,0,1991
6196,2024-12-12T02:54:13Z,2014,594950,4,2,35008,2380,1,3,8,2380,0,1977
131,2024-12-12T02:54:13Z,2015,660500,4,2,9603,2010,1,3,8,1440,570,1986
14500,2024-12-12T02:54:13Z,2014,462370,2,2,2670,1860,2,4,8,1860,0,1986
18664,2024-12-12T02:54:13Z,2014,249000,3,2,7200,1850,1,3,7,1500,350,1979
9149,2024-12-12T02:54:13Z,2014,403504,4,1,5750,1060,1,3,6,950,110,1904
19455,2024-12-12T02:54:13Z,2014,545000,3,2,20369,2660,2,3,8,2660,0,1992
5363,2024-12-12T02:54:13Z,2014,307000,4,2,6964,2520,1,4,7,1260,1260,1987
17172,2024-12-12T02:54:13Z,2014,275000,3,1,9798,990,1,3,7,990,0,1968
20808,2024-12-12T02:54:13Z,2014,334888,3,2,7324,1769,2,3,9,1769,0,2012
12928,2024-12-12T02:54:13Z,2014,305240,3,1,9000,1300,1,3,7,1300,0,1956
13035,2024-12-12T02:54:13Z,2014,300000,3,1,5000,1260,1,4,6,1260,0,1968
20683,2024-12-12T02:54:13Z,2015,424000,4,2,8685,2650,2,3,9,2650,0,2006
16659,2024-12-12T02:54:13Z,2014,552321,3,2,8469,1960,2,4,8,1960,0,1984
8328,2024-12-12T02:54:13Z,2014,1218000,4,2,15400,3670,2,4,10,3670,0,1986
12405,2024-12-12T02:54:13Z,2014,239000,2,2,2052,1470,1,3,7,1470,0,1986
3455,2024-12-12T02:54:13Z,2015,1290000,5,3,290980,4090,1,3,11,2920,1170,2002
14379,2024-12-12T02:54:13Z,2014,765000,3,2,7000,1570,2,4,8,1050,520,1971
15873,2024-12-12T02:54:13Z,2015,840000,4,2,9796,2170,1,4,8,1650,520,1980
11790,2024-12-12T02:54:13Z,2014,205000,3,1,8366,1120,1,3,7,1120,0,1968
13650,2024-12-12T02:54:13Z,2015,350000,4,1,4959,2140,1,3,7,1080,1060,1965
10763,2024-12-12T02:54:13Z,2015,709000,4,1,4600,2170,1,3,7,1270,900,1950
20684,2024-12-12T02:54:13Z,2015,630000,3,2,12410,3490,2,3,8,2590,900,2009
15067,2024-12-12T02:54:13Z,2015,405100,4,2,7300,1580,1,4,7,1580,0,1955
11831,2024-12-12T02:54:13Z,2014,400000,4,1,189486,2670,2,3,8,2670,0,1972
16092,2024-12-12T02:54:13Z,2014,200000,4,1,5200,1310,1,3,6,1160,150,1945
16733,2024-12-12T02:54:13Z,2014,336000,4,2,8169,2530,2,3,8,2530,0,1993
3448,2024-12-12T02:54:13Z,2014,425000,4,2,7983,1520,1,5,7,1520,0,1967
14292,2024-12-12T02:54:13Z,2014,346500,2,1,6300,1610,1,3,7,1010,600,1941
16395,2024-12-12T02:54:13Z,2014,361500,3,1,9000,1070,1,4,7,1070,0,1978
1071,2024-12-12T02:54:13Z,2014,360000,3,1,9206,1050,1,3,7,1050,0,1954
1474,2024-12-12T02:54:13Z,2015,280000,4,2,8075,2100,2,3,8,2100,0,1978
12224,2024-12-12T02:54:13Z,2014,265500,3,1,9225,1860,1,3,7,1860,0,1957
18480,2024-12-12T02:54:13Z,2014,358000,3,1,7194,1250,1,4,7,1250,0,1969
17585,2024-12-12T02:54:13Z,2015,770000,4,3,7200,2320,1,3,7,1260,1060,1943
18192,2024-12-12T02:54:13Z,2015,345000,4,1,18150,2020,1,4,7,2020,0,1955
20546,2024-12-12T02:54:13Z,2014,515000,3,2,1180,1300,3,3,8,1300,0,2008
95,2024-12-12T02:54:13Z,2014,905000,4,2,10250,3300,1,3,7,2390,910,1946
15547,2024-12-12T02:54:13Z,2014,910000,3,2,6120,2700,1,4,8,1350,1350,1962
4691,2024-12-12T02:54:13Z,2014,423000,4,2,4254,2320,2,3,8,2320,0,2004
8138,2024-12-12T02:54:13Z,2015,415000,3,2,3172,1770,2,3,8,1770,0,2009
10304,2024-12-12T02:54:13Z,2014,601000,4,3,3600,2160,2,3,8,1660,500,1998
16525,2024-12-12T02:54:13Z,2015,1980000,4,3,44384,4500,1,3,12,3340,1160,1990
8885,2024-12-12T02:54:13Z,2014,309000,3,1,8142,1820,1,3,7,1040,780,1961
5939,2024-12-12T02:54:13Z,2014,410000,3,2,16921,2200,2,3,8,2200,0,1987
10819,2024-12-12T02:54:13Z,2014,311300,2,1,7228,1000,1,4,7,1000,0,1947
2579,2024-12-12T02:54:13Z,2014,378500,3,2,43821,2860,2,4,9,2860,0,1990
3977,2024-12-12T02:54:13Z,2015,635000,3,1,3900,1340,2,5,7,1340,0,1900
3751,2024-12-12T02:54:13Z,2014,416000,3,2,1296,1710,3,3,8,1510,200,2004
9463,2024-12-12T02:54:13Z,2014,398500,2,2,1311,1780,3,3,8,1350,430,2005
19575,2024-12-12T02:54:13Z,2014,575000,3,2,5000,2400,1,4,7,1440,960,1926
5614,2024-12-12T02:54:13Z,2014,750000,5,2,8400,2020,1,4,7,1010,1010,1963
17830,2024-12-12T02:54:13Z,2014,330000,3,1,9600,1160,1,4,7,1160,0,1967
16058,2024-12-12T02:54:13Z,2014,655000,4,1,7620,2540,1,3,8,1320,1220,1948
15766,2024-12-12T02:54:13Z,2015,407500,4,2,9075,1900,2,3,7,1900,0,1988
20735,2024-12-12T02:54:13Z,2014,275000,3,3,1080,1390,2,3,7,1140,250,2006
7641,2024-12-12T02:54:13Z,2014,385000,3,1,7500,1230,1,3,7,1230,0,1987
16877,2024-12-12T02:54:13Z,2014,750000,3,3,81935,4610,2,4,9,4610,0,1984
2388,2024-12-12T02:54:13Z,2014,340000,4,2,6791,2230,2,3,8,2230,0,2005
6953,2024-12-12T02:54:13Z,2014,375000,2,1,8527,1810,1,4,7,1810,0,1943
564,2024-12-12T02:54:13Z,2014,638700,3,1,9162,2080,1,3,7,1370,710,1960
9645,2024-12-12T02:54:13Z,2014,399888,4,2,8255,1820,1,4,7,1320,500,1930
1336,2024-12-12T02:54:13Z,2014,647500,3,1,3870,1290,1,5,7,1290,0,1916
14492,2024-12-12T02:54:13Z,2014,440000,2,1,3400,1190,1,4,7,990,200,1917
5303,2024-12-12T02:54:13Z,2015,99000,2,1,8236,960,1,2,6,960,0,1948
5244,2024-12-12T02:54:13Z,2015,370000,3,2,7667,1770,1,3,8,1270,500,1966
19358,2024-12-12T02:54:13Z,2014,371000,4,1,10854,1690,1,3,7,1690,0,1977
19168,2024-12-12T02:54:13Z,2014,450000,3,2,11250,1680,1,4,8,1680,0,1967
11097,2024-12-12T02:54:13Z,2015,530000,2,2,11285,2080,1,4,8,1180,900,1954
523,2024-12-12T02:54:13Z,2014,235000,4,1,11054,1690,1,4,5,1690,0,1930
18718,2024-12-12T02:54:13Z,2014,946000,4,3,9058,3140,1,3,9,2140,1000,1989
11909,2024-12-12T02:54:13Z,2015,1288000,5,4,11358,4050,2,4,10,2780,1270,1980
10567,2024-12-12T02:54:13Z,2015,360000,3,2,3851,1480,2,3,8,1480,0,1998
11350,2024-12-12T02:54:13Z,2014,651500,4,1,3075,1500,2,5,7,1420,80,1929
5962,2024-12-12T02:54:13Z,2014,796000,4,3,4960,3670,2,3,9,2870,800,2005
17291,2024-12-12T02:54:13Z,2015,624900,4,2,11500,2270,1,3,8,1540,730,1967
9891,2024-12-12T02:54:13Z,2014,210500,3,1,10178,1840,1,3,7,1040,800,1960
9291,2024-12-12T02:54:13Z,2014,270000,3,2,7165,1690,2,4,7,1690,0,1992
20209,2024-12-12T02:54:13Z,2014,659000,2,1,904,1180,2,3,10,780,400,2014
14136,2024-12-12T02:54:13Z,2014,557865,4,2,6813,3030,2,3,9,3030,0,1987
6017,2024-12-12T02:54:13Z,2014,249900,2,1,5500,1140,1,3,6,1140,0,1947
7647,2024-12-12T02:54:13Z,2014,542500,5,3,1074218,3010,1,5,8,2010,1000,1931
5427,2024-12-12T02:54:13Z,2014,844000,4,3,67518,3090,2,3,10,3090,0,1988
2117,2024-12-12T02:54:13Z,2015,339900,4,1,18042,2600,1,4,8,2020,580,1969
7599,2024-12-12T02:54:13Z,2014,410000,4,2,9581,1580,1,3,7,1580,0,1953
17194,2024-12-12T02:54:13Z,2014,187250,2,1,14700,710,1,5,6,710,0,1926
13214,2024-12-12T02:54:13Z,2015,402000,3,1,6825,1200,1,3,7,1200,0,1954
3796,2024-12-12T02:54:13Z,2014,169500,2,1,7450,790,1,4,6,790,0,1944
5666,2024-12-12T02:54:13Z,2015,1600000,3,2,19593,2850,1,3,10,1790,1060,1978
15634,2024-12-12T02:54:13Z,2015,265000,5,1,5292,1580,1,3,6,980,600,1913
20408,2024-12-12T02:54:13Z,2014,529950,2,2,1174,1500,2,3,8,1140,360,2014
21260,2024-12-12T02:54:13Z,2015,495000,4,3,3858,3170,2,3,8,2530,640,2008
1956,2024-12-12T02:54:13Z,2014,420850,1,1,40946,960,1,5,5,960,0,1945
13863,2024-12-12T02:54:13Z,2014,365000,3,2,5091,2190,2,3,8,2190,0,2004
88,2024-12-12T02:54:13Z,2014,215000,2,2,2040,1610,2,4,7,1610,0,1979
4732,2024-12-12T02:54:13Z,2015,545000,4,2,9720,2050,2,3,8,2050,0,1967
17056,2024-12-12T02:54:13Z,2015,550000,3,1,8957,1440,1,4,7,1440,0,1957
11189,2024-12-12T02:54:13Z,2014,591000,4,2,38180,2710,2,4,8,2710,0,1977
13700,2024-12-12T02:54:13Z,2015,2340000,4,2,35200,4500,1,3,13,4500,0,1988
18785,2024-12-12T02:54:13Z,2015,650000,3,2,37042,2180,2,3,9,2180,0,1998
13702,2024-12-12T02:54:13Z,2014,230000,2,2,7605,1340,1,3,7,1340,0,1992
19588,2024-12-12T02:54:13Z,2015,320000,3,2,1716,1420,2,3,7,1050,370,2003
17790,2024-12-12T02:54:13Z,2015,296500,3,2,6033,1770,2,4,7,1770,0,1987
1719,2024-12-12T02:54:13Z,2015,700000,4,1,1651359,1300,1,4,6,1300,0,1920
17299,2024-12-12T02:54:13Z,2014,285000,2,1,6240,800,1,3,6,800,0,1954
4351,2024-12-12T02:54:13Z,2014,458500,3,2,1599,1890,2,3,9,1430,460,2012
5545,2024-12-12T02:54:13Z,2014,355000,4,2,6775,2390,2,3,7,2390,0,2003
12637,2024-12-12T02:54:13Z,2014,800000,4,2,7200,2010,1,4,8,1010,1000,1950
20747,2024-12-12T02:54:13Z,2015,265000,2,1,3427,1084,2,3,7,1084,0,1976
2400,2024-12-12T02:54:13Z,2015,325000,3,1,4500,950,1,4,6,950,0,1943
14094,2024-12-12T02:54:13Z,2015,789800,3,2,2216,2605,2,3,9,2090,515,1979
17180,2024-12-12T02:54:13Z,2015,1200000,4,3,43560,3930,2,3,10,3930,0,2003
7341,2024-12-12T02:54:13Z,2014,950000,5,3,258746,4530,1,4,9,3200,1330,2003
15137,2024-12-12T02:54:13Z,2015,220000,2,1,10423,1060,1,3,7,1060,0,1965
14545,2024-12-12T02:54:13Z,2014,1225000,3,2,79279,3420,2,3,11,3420,0,1990
4676,2024-12-12T02:54:13Z,2014,949880,4,2,10687,2290,2,3,9,2290,0,1978
18476,2024-12-12T02:54:13Z,2015,263700,3,1,6561,1200,1,3,6,1200,0,1950
8961,2024-12-12T02:54:13Z,2014,426000,4,2,8494,2800,2,3,8,2800,0,2004
9799,2024-12-12T02:54:13Z,2014,337000,3,2,941,1460,3,3,8,1460,0,2006
13139,2024-12-12T02:54:13Z,2014,730100,4,2,14300,3120,2,3,9,3120,0,2003
12428,2024-12-12T02:54:13Z,2015,430000,3,1,5200,1210,1,3,6,1210,0,1941
47,2024-12-12T02:54:13Z,2014,785000,4,2,13416,2290,2,4,9,2290,0,1981
11622,2024-12-12T02:54:13Z,2014,373000,4,1,7920,1590,2,4,7,1590,0,1960
19904,2024-12-12T02:54:13Z,2014,615000,3,2,1146,1760,3,3,9,1760,0,2014
15010,2024-12-12T02:54:13Z,2014,970000,4,1,4000,4060,2,3,10,2890,1170,1953
13169,2024-12-12T02:54:13Z,2014,435000,3,1,4000,1270,1,3,7,1270,0,1928
11651,2024-12-12T02:54:13Z,2014,190000,2,2,3438,1370,2,3,7,1370,0,1987
20166,2024-12-12T02:54:13Z,2014,1051000,4,3,5474,3860,2,3,10,3860,0,2007
2157,2024-12-12T02:54:13Z,2015,550000,3,2,7752,2250,2,4,8,2250,0,1988
7451,2024-12-12T02:54:13Z,2014,600000,3,1,19000,940,1,3,6,940,0,1945
18456,2024-12-12T02:54:13Z,2014,245000,3,1,9126,1550,1,5,7,1550,0,1957
15456,2024-12-12T02:54:13Z,2014,100000,2,1,22000,910,1,3,6,910,0,1956
17189,2024-12-12T02:54:13Z,2014,993500,4,2,23321,4070,2,4,10,4070,0,1968
6284,2024-12-12T02:54:13Z,2014,499000,3,2,5940,1720,1,4,8,1000,720,1977
13421,2024-12-12T02:54:13Z,2014,697000,4,2,6961,3160,2,3,8,3160,0,2005
3536,2024-12-12T02:54:13Z,2015,430000,3,1,349351,1810,1,3,7,1810,0,2002
3312,2024-12-12T02:54:13Z,2015,296000,2,1,4680,750,1,3,5,750,0,1948
4928,2024-12-12T02:54:13Z,2014,1050000,4,3,8331,3830,2,3,9,3830,0,2014
18633,2024-12-12T02:54:13Z,2014,600000,3,2,77972,2630,2,3,9,2630,0,2004
20345,2024-12-12T02:54:13Z,2014,1385000,4,3,15365,4010,2,3,11,4010,0,2006
8169,2024-12-12T02:54:13Z,2015,630000,2,1,8382,1050,1,3,7,1050,0,1959
2457,2024-12-12T02:54:13Z,2014,408000,2,1,7440,810,1,5,6,810,0,1948
1546,2024-12-12T02:54:13Z,2014,365000,4,2,21312,1990,1,4,8,1990,0,1968
3799,2024-12-12T02:54:13Z,2014,851500,3,2,18184,3200,1,5,8,2000,1200,1977
4600,2024-12-12T02:54:13Z,2015,495000,2,1,4000,1280,1,4,7,730,550,1929
15112,2024-12-12T02:54:13Z,2014,549950,3,2,5860,2680,2,3,8,2680,0,2001
5897,2024-12-12T02:54:13Z,2015,360000,3,1,11407,1900,1,3,8,1900,0,1963
14467,2024-12-12T02:54:13Z,2014,825000,4,2,4000,2180,2,3,8,2180,0,1920
3514,2024-12-12T02:54:13Z,2014,1250000,4,3,9240,4520,1,3,10,3270,1250,1992
11503,2024-12-12T02:54:13Z,2014,650000,4,2,5000,1820,1,3,7,1640,180,1945
4258,2024-12-12T02:54:13Z,2014,435000,5,2,15247,1970,1,3,7,1450,520,1986
15884,2024-12-12T02:54:13Z,2014,300499,4,2,7944,2150,2,3,8,2150,0,1990
20289,2024-12-12T02:54:13Z,2014,365250,3,2,4522,1490,2,3,7,1490,0,2009
15948,2024-12-12T02:54:13Z,2014,555000,5,2,13144,2810,1,3,8,1440,1370,1964
1689,2024-12-12T02:54:13Z,2014,467000,2,2,1181,1140,3,3,8,1140,0,2007
14670,2024-12-12T02:54:13Z,2014,481450,3,2,4800,1410,1,3,7,1410,0,1940
3886,2024-12-12T02:54:13Z,2014,730000,3,2,130680,2040,2,3,9,2040,0,1977
15685,2024-12-12T02:54:13Z,2014,265000,3,1,14948,1010,1,5,6,1010,0,1969
8926,2024-12-12T02:54:13Z,2015,348000,3,2,5090,1670,2,3,7,1670,0,2003
18358,2024-12-12T02:54:13Z,2014,418000,5,2,10205,1980,1,4,7,1080,900,1929
1226,2024-12-12T02:54:13Z,2015,234000,3,1,11935,1200,1,4,7,1200,0,1968
1323,2024-12-12T02:54:13Z,2014,267500,3,1,9072,1600,1,4,7,1600,0,1963
7453,2024-12-12T02:54:13Z,2014,292000,3,1,14633,1650,1,4,7,1650,0,1958
3504,2024-12-12T02:54:13Z,2014,569000,4,1,7890,1230,1,4,7,1090,140,1950
1032,2024-12-12T02:54:13Z,2015,554000,2,2,6045,1920,1,3,8,1920,0,2003
18618,2024-12-12T02:54:13Z,2014,355000,2,1,4600,1760,1,4,7,850,910,1926
4755,2024-12-12T02:54:13Z,2014,372977,3,2,1618,1690,2,3,8,1150,540,2014
14959,2024-12-12T02:54:13Z,2014,220000,4,2,8005,2160,2,3,7,2160,0,1993
9665,2024-12-12T02:54:13Z,2014,195700,3,1,5200,1120,1,5,7,1120,0,1976
15801,2024-12-12T02:54:13Z,2014,310000,4,2,6000,1870,1,3,7,1870,0,1956
16317,2024-12-12T02:54:13Z,2014,545000,4,2,7412,2040,2,3,8,2040,0,1988
3034,2024-12-12T02:54:13Z,2015,235000,3,1,9529,1310,1,3,7,1310,0,1956
5763,2024-12-12T02:54:13Z,2014,705000,4,3,9318,3150,2,3,9,3150,0,2001
5378,2024-12-12T02:54:13Z,2014,419000,4,2,9155,3010,2,3,9,3010,0,2005
21116,2024-12-12T02:54:13Z,2014,474950,3,3,1568,1530,3,3,8,1530,0,2012
2721,2024-12-12T02:54:13Z,2014,223000,3,1,9120,1030,1,3,7,1030,0,1961
9154,2024-12-12T02:54:13Z,2014,898500,4,2,5000,2890,1,3,8,1990,900,1911
2136,2024-12-12T02:54:13Z,2014,1735000,4,2,5000,3040,2,4,9,2080,960,1926
5087,2024-12-12T02:54:13Z,2014,232000,2,1,8100,960,1,3,6,810,150,1936
18825,2024-12-12T02:54:13Z,2014,611000,3,1,5000,1850,1,3,7,1850,0,1922
19892,2024-12-12T02:54:13Z,2015,390000,4,2,7227,2610,2,3,9,2610,0,2011
