number,event_time,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built
15964,2024-12-12T02:54:13Z,2015,490000,4,2,3390,39356,1,4,8,1640,1750,1964
2362,2024-12-12T02:54:13Z,2014,278000,3,1,860,7632,1,3,6,860,0,1920
6230,2024-12-12T02:54:13Z,2014,269500,3,1,1840,7412,1,4,7,1240,600,1976
16916,2024-12-12T02:54:13Z,2014,557500,3,2,2620,11056,2,3,9,2620,0,1988
16696,2024-12-12T02:54:13Z,2014,405000,3,2,1640,7201,1,3,8,1640,0,1948
17903,2024-12-12T02:54:13Z,2015,715000,4,2,1900,8272,1,4,9,1460,440,1966
9290,2024-12-12T02:54:13Z,2014,490000,3,1,1510,8433,1,4,7,1220,290,1967
6447,2024-12-12T02:54:13Z,2014,550000,3,1,1680,4800,1,4,7,1400,280,1960
20750,2024-12-12T02:54:13Z,2014,370000,2,2,1280,835,2,3,7,1080,200,2009
15695,2024-12-12T02:54:13Z,2014,610000,3,2,2320,38186,2,3,8,2320,0,1980
5711,2024-12-12T02:54:13Z,2014,286900,3,2,1720,17235,1,4,7,1440,280,1974
14252,2024-12-12T02:54:13Z,2014,572000,3,2,1830,7897,1,4,8,1290,540,1986
9180,2024-12-12T02:54:13Z,2014,412000,2,1,1260,3960,1,3,6,690,570,1925
15916,2024-12-12T02:54:13Z,2014,690000,4,1,1970,4590,2,3,7,1970,0,1909
10781,2024-12-12T02:54:13Z,2014,711600,4,3,3580,9316,2,3,10,2370,1210,1991
10904,2024-12-12T02:54:13Z,2014,110700,2,1,680,8064,1,3,6,680,0,1941
17250,2024-12-12T02:54:13Z,2014,499950,5,2,3180,23809,1,3,9,3180,0,1978
19263,2024-12-12T02:54:13Z,2015,372000,4,1,2300,7680,1,3,7,1270,1030,1959
20236,2024-12-12T02:54:13Z,2015,588000,4,2,3060,7710,2,3,9,3060,0,2009
17652,2024-12-12T02:54:13Z,2015,350000,5,3,2320,8400,1,3,7,1510,810,1963
10352,2024-12-12T02:54:13Z,2014,401000,3,3,1770,1977,3,3,8,1770,0,2001
15412,2024-12-12T02:54:13Z,2014,305000,3,2,2110,7665,1,4,7,1360,750,1973
15700,2024-12-12T02:54:13Z,2014,250000,3,2,1650,2802,2,3,7,1650,0,2004
3674,2024-12-12T02:54:13Z,2015,281000,3,1,1350,8737,1,3,7,1350,0,1966
506,2024-12-12T02:54:13Z,2014,529000,3,1,1210,3328,1,4,7,1210,0,1924
3327,2024-12-12T02:54:13Z,2014,318500,4,2,1780,7350,1,5,7,900,880,1974
8871,2024-12-12T02:54:13Z,2014,279000,4,2,2200,7700,1,3,7,1100,1100,1979
12261,2024-12-12T02:54:13Z,2014,255000,3,1,1060,9039,1,3,7,1060,0,1973
19482,2024-12-12T02:54:13Z,2014,185000,3,1,1080,9262,1,3,7,1080,0,1968
15192,2024-12-12T02:54:13Z,2014,1051000,4,3,2920,33976,1,5,8,1460,1460,1964
13826,2024-12-12T02:54:13Z,2014,199000,2,1,720,7200,1,5,6,720,0,1943
8483,2024-12-12T02:54:13Z,2015,799990,4,3,2540,5808,2,5,8,1820,720,1910
14496,2024-12-12T02:54:13Z,2014,402000,5,2,2160,7200,1,3,7,1220,940,1955
12767,2024-12-12T02:54:13Z,2015,452500,4,2,2460,6454,2,3,7,2460,0,2006
21492,2024-12-12T02:54:13Z,2015,400000,3,2,1910,4408,3,3,8,1910,0,2007
19503,2024-12-12T02:54:13Z,2015,246000,4,1,2120,7110,1,3,6,2120,0,1919
11933,2024-12-12T02:54:13Z,2014,485500,4,2,1800,4500,2,3,8,1800,0,1999
15445,2024-12-12T02:54:13Z,2014,299980,4,1,1580,10230,1,3,6,790,790,1945
6444,2024-12-12T02:54:13Z,2014,343566,2,1,1100,4200,1,3,7,1100,0,1954
665,2024-12-12T02:54:13Z,2014,331000,3,1,1300,9079,1,3,7,1300,0,1986
6223,2024-12-12T02:54:13Z,2015,672000,3,2,1130,4445,1,4,8,1130,0,1930
18839,2024-12-12T02:54:13Z,2014,295000,4,2,1810,4871,2,3,8,1810,0,1999
449,2024-12-12T02:54:13Z,2014,520000,3,2,2590,9263,1,5,8,1440,1150,1977
15430,2024-12-12T02:54:13Z,2014,1311000,4,3,3490,5625,2,3,9,2610,880,2014
16914,2024-12-12T02:54:13Z,2014,425000,3,1,1610,144619,1,3,7,1610,0,1977
11998,2024-12-12T02:54:13Z,2014,1400000,5,3,3850,14990,1,4,9,2290,1560,1964
6983,2024-12-12T02:54:13Z,2014,744000,3,2,2670,12187,2,3,8,2670,0,1986
13706,2024-12-12T02:54:13Z,2015,600000,2,1,1180,5000,1,2,7,880,300,1925
5815,2024-12-12T02:54:13Z,2014,524950,3,1,1890,3825,1,3,7,1290,600,1974
16721,2024-12-12T02:54:13Z,2015,685000,4,2,3133,16197,2,3,9,2533,600,1965
16992,2024-12-12T02:54:13Z,2014,420000,5,1,1890,10880,1,3,7,1890,0,1962
10872,2024-12-12T02:54:13Z,2014,175000,2,1,660,5000,1,3,6,660,0,1915
12421,2024-12-12T02:54:13Z,2014,263000,3,1,1300,7885,1,3,7,1300,0,1968
1648,2024-12-12T02:54:13Z,2014,272750,4,1,1800,8786,1,3,7,1330,470,1966
19303,2024-12-12T02:54:13Z,2015,315000,3,2,2200,5954,2,3,7,2200,0,2004
17147,2024-12-12T02:54:13Z,2014,805000,4,2,2410,6000,1,5,8,1410,1000,1950
11753,2024-12-12T02:54:13Z,2014,1250000,4,4,4980,13000,2,3,9,3080,1900,1982
18607,2024-12-12T02:54:13Z,2014,1156000,4,3,4270,12305,2,3,10,4270,0,1994
12246,2024-12-12T02:54:13Z,2015,490000,2,1,1440,6265,1,3,8,1440,0,2005
5736,2024-12-12T02:54:13Z,2014,600000,3,2,2320,52272,1,3,8,2320,0,1974
11030,2024-12-12T02:54:13Z,2015,235000,2,1,860,10500,1,3,6,860,0,1943
2301,2024-12-12T02:54:13Z,2014,370000,3,1,940,7910,1,4,6,940,0,1959
5758,2024-12-12T02:54:13Z,2014,368250,3,2,2150,7484,2,3,8,2150,0,1988
17576,2024-12-12T02:54:13Z,2014,375000,1,1,800,533610,1,5,5,800,0,1950
18045,2024-12-12T02:54:13Z,2015,345000,5,1,2840,12870,2,4,7,2840,0,1925
9094,2024-12-12T02:54:13Z,2014,425000,3,1,1510,44000,1,3,7,1240,270,1989
6602,2024-12-12T02:54:13Z,2014,1035000,4,2,3170,47502,2,3,10,3170,0,1988
256,2024-12-12T02:54:13Z,2014,385000,4,1,2360,7620,1,4,7,1180,1180,1955
13608,2024-12-12T02:54:13Z,2014,447500,3,1,1950,6504,1,3,8,1530,420,1953
4460,2024-12-12T02:54:13Z,2014,507000,3,2,2210,11585,1,4,7,1510,700,1958
7201,2024-12-12T02:54:13Z,2014,467500,3,1,2260,8512,1,3,7,1130,1130,1948
9677,2024-12-12T02:54:13Z,2015,607500,4,2,2110,13939,1,3,8,1270,840,1978
7857,2024-12-12T02:54:13Z,2014,582000,2,1,1210,4141,1,4,7,910,300,1942
4973,2024-12-12T02:54:13Z,2014,385000,4,3,2090,5102,1,3,7,1350,740,1994
21404,2024-12-12T02:54:13Z,2014,353000,3,2,1900,3800,2,3,7,1900,0,2006
15085,2024-12-12T02:54:13Z,2015,399950,4,2,3210,41689,1,4,8,1610,1600,1989
1390,2024-12-12T02:54:13Z,2014,651000,4,2,2740,7140,2,3,8,2740,0,1993
14832,2024-12-12T02:54:13Z,2015,396000,3,1,1390,6160,1,4,7,1390,0,1949
7163,2024-12-12T02:54:13Z,2015,482500,3,2,1330,6490,1,4,7,1330,0,1954
14655,2024-12-12T02:54:13Z,2014,620000,3,1,1710,4050,1,3,7,1710,0,1909
1078,2024-12-12T02:54:13Z,2015,775000,4,1,2320,5595,1,3,7,1510,810,1956
14979,2024-12-12T02:54:13Z,2015,724950,4,2,2860,3638,1,5,7,1720,1140,1924
2765,2024-12-12T02:54:13Z,2015,420000,4,2,2030,12000,2,3,7,2030,0,1977
19741,2024-12-12T02:54:13Z,2014,660000,3,2,1570,1680,3,3,8,1570,0,2014
3162,2024-12-12T02:54:13Z,2014,720000,2,1,1840,9000,1,3,8,1340,500,1957
12050,2024-12-12T02:54:13Z,2014,385000,3,0,1330,7020,1,5,7,1330,0,1924
7382,2024-12-12T02:54:13Z,2015,880000,3,1,2070,5000,1,3,8,2070,0,1920
12960,2024-12-12T02:54:13Z,2015,345000,4,2,2200,13498,2,3,8,2200,0,1987
5818,2024-12-12T02:54:13Z,2015,338500,4,2,2390,6111,2,3,8,2390,0,1997
11541,2024-12-12T02:54:13Z,2014,677500,3,1,2020,9718,1,3,8,2020,0,1956
1835,2024-12-12T02:54:13Z,2014,1525000,4,3,3620,5131,2,4,11,2350,1270,1927
3502,2024-12-12T02:54:13Z,2014,389000,2,1,850,3276,1,3,6,850,0,1910
5181,2024-12-12T02:54:13Z,2015,639000,3,2,1400,2421,2,3,9,1400,0,2005
13297,2024-12-12T02:54:13Z,2015,312000,3,2,1470,7857,1,4,7,1180,290,1973
11702,2024-12-12T02:54:13Z,2014,250000,3,2,1640,4420,2,4,7,1640,0,1918
19939,2024-12-12T02:54:13Z,2015,325000,2,2,1230,1058,2,3,7,1160,70,2008
19317,2024-12-12T02:54:13Z,2014,330000,3,2,1870,4657,2,3,8,1870,0,2000
5640,2024-12-12T02:54:13Z,2014,480000,3,2,1250,1103,3,3,8,1250,0,2005
8030,2024-12-12T02:54:13Z,2015,920000,5,4,3820,5750,2,3,9,2830,990,2000
13614,2024-12-12T02:54:13Z,2014,310000,4,2,2440,7093,2,3,7,2440,0,1999
4316,2024-12-12T02:54:13Z,2014,1075000,4,4,3500,8750,1,5,9,2140,1360,1951
3410,2024-12-12T02:54:13Z,2014,390000,2,1,1150,2723,1,4,7,770,380,1923
9492,2024-12-12T02:54:13Z,2015,380000,3,1,1380,8147,1,4,7,1380,0,1948
11519,2024-12-12T02:54:13Z,2014,607000,3,1,1230,8114,1,4,7,1230,0,1951
18102,2024-12-12T02:54:13Z,2014,217450,3,1,1040,5000,1,3,7,1040,0,1959
20892,2024-12-12T02:54:13Z,2015,790000,4,3,5370,69848,2,3,10,3500,1870,2005
118,2024-12-12T02:54:13Z,2015,171800,4,2,1570,9600,1,3,6,1570,0,1950
11094,2024-12-12T02:54:13Z,2014,450000,3,1,3150,9258,1,3,8,2370,780,1970
17478,2024-12-12T02:54:13Z,2014,597500,3,2,2620,4800,2,3,7,2620,0,2002
18868,2024-12-12T02:54:13Z,2014,925850,6,3,3140,14923,2,3,10,3140,0,1991
6196,2024-12-12T02:54:13Z,2014,594950,4,2,2380,35008,1,3,8,2380,0,1977
131,2024-12-12T02:54:13Z,2015,660500,4,2,2010,9603,1,3,8,1440,570,1986
14500,2024-12-12T02:54:13Z,2014,462370,2,2,1860,2670,2,4,8,1860,0,1986
18664,2024-12-12T02:54:13Z,2014,249000,3,2,1850,7200,1,3,7,1500,350,1979
9149,2024-12-12T02:54:13Z,2014,403504,4,1,1060,5750,1,3,6,950,110,1904
19455,2024-12-12T02:54:13Z,2014,545000,3,2,2660,20369,2,3,8,2660,0,1992
5363,2024-12-12T02:54:13Z,2014,307000,4,2,2520,6964,1,4,7,1260,1260,1987
17172,2024-12-12T02:54:13Z,2014,275000,3,1,990,9798,1,3,7,990,0,1968
20808,2024-12-12T02:54:13Z,2014,334888,3,2,1769,7324,2,3,9,1769,0,2012
12928,2024-12-12T02:54:13Z,2014,305240,3,1,1300,9000,1,3,7,1300,0,1956
13035,2024-12-12T02:54:13Z,2014,300000,3,1,1260,5000,1,4,6,1260,0,1968
20683,2024-12-12T02:54:13Z,2015,424000,4,2,2650,8685,2,3,9,2650,0,2006
16659,2024-12-12T02:54:13Z,2014,552321,3,2,1960,8469,2,4,8,1960,0,1984
8328,2024-12-12T02:54:13Z,2014,1218000,4,2,3670,15400,2,4,10,3670,0,1986
12405,2024-12-12T02:54:13Z,2014,239000,2,2,1470,2052,1,3,7,1470,0,1986
3455,2024-12-12T02:54:13Z,2015,1290000,5,3,4090,290980,1,3,11,2920,1170,2002
14379,2024-12-12T02:54:13Z,2014,765000,3,2,1570,7000,2,4,8,1050,520,1971
15873,2024-12-12T02:54:13Z,2015,840000,4,2,2170,9796,1,4,8,1650,520,1980
11790,2024-12-12T02:54:13Z,2014,205000,3,1,1120,8366,1,3,7,1120,0,1968
13650,2024-12-12T02:54:13Z,2015,350000,4,1,2140,4959,1,3,7,1080,1060,1965
10763,2024-12-12T02:54:13Z,2015,709000,4,1,2170,4600,1,3,7,1270,900,1950
20684,2024-12-12T02:54:13Z,2015,630000,3,2,3490,12410,2,3,8,2590,900,2009
15067,2024-12-12T02:54:13Z,2015,405100,4,2,1580,7300,1,4,7,1580,0,1955
11831,2024-12-12T02:54:13Z,2014,400000,4,1,2670,189486,2,3,8,2670,0,1972
16092,2024-12-12T02:54:13Z,2014,200000,4,1,1310,5200,1,3,6,1160,150,1945
16733,2024-12-12T02:54:13Z,2014,336000,4,2,2530,8169,2,3,8,2530,0,1993
3448,2024-12-12T02:54:13Z,2014,425000,4,2,1520,7983,1,5,7,1520,0,1967
14292,2024-12-12T02:54:13Z,2014,346500,2,1,1610,6300,1,3,7,1010,600,1941
16395,2024-12-12T02:54:13Z,2014,361500,3,1,1070,9000,1,4,7,1070,0,1978
1071,2024-12-12T02:54:13Z,2014,360000,3,1,1050,9206,1,3,7,1050,0,1954
1474,2024-12-12T02:54:13Z,2015,280000,4,2,2100,8075,2,3,8,2100,0,1978
12224,2024-12-12T02:54:13Z,2014,265500,3,1,1860,9225,1,3,7,1860,0,1957
18480,2024-12-12T02:54:13Z,2014,358000,3,1,1250,7194,1,4,7,1250,0,1969
17585,2024-12-12T02:54:13Z,2015,770000,4,3,2320,7200,1,3,7,1260,1060,1943
18192,2024-12-12T02:54:13Z,2015,345000,4,1,2020,18150,1,4,7,2020,0,1955
20546,2024-12-12T02:54:13Z,2014,515000,3,2,1300,1180,3,3,8,1300,0,2008
95,2024-12-12T02:54:13Z,2014,905000,4,2,3300,10250,1,3,7,2390,910,1946
15547,2024-12-12T02:54:13Z,2014,910000,3,2,2700,6120,1,4,8,1350,1350,1962
4691,2024-12-12T02:54:13Z,2014,423000,4,2,2320,4254,2,3,8,2320,0,2004
8138,2024-12-12T02:54:13Z,2015,415000,3,2,1770,3172,2,3,8,1770,0,2009
10304,2024-12-12T02:54:13Z,2014,601000,4,3,2160,3600,2,3,8,1660,500,1998
16525,2024-12-12T02:54:13Z,2015,1980000,4,3,4500,44384,1,3,12,3340,1160,1990
8885,2024-12-12T02:54:13Z,2014,309000,3,1,1820,8142,1,3,7,1040,780,1961
5939,2024-12-12T02:54:13Z,2014,410000,3,2,2200,16921,2,3,8,2200,0,1987
10819,2024-12-12T02:54:13Z,2014,311300,2,1,1000,7228,1,4,7,1000,0,1947
2579,2024-12-12T02:54:13Z,2014,378500,3,2,2860,43821,2,4,9,2860,0,1990
3977,2024-12-12T02:54:13Z,2015,635000,3,1,1340,3900,2,5,7,1340,0,1900
3751,2024-12-12T02:54:13Z,2014,416000,3,2,1710,1296,3,3,8,1510,200,2004
9463,2024-12-12T02:54:13Z,2014,398500,2,2,1780,1311,3,3,8,1350,430,2005
19575,2024-12-12T02:54:13Z,2014,575000,3,2,2400,5000,1,4,7,1440,960,1926
5614,2024-12-12T02:54:13Z,2014,750000,5,2,2020,8400,1,4,7,1010,1010,1963
17830,2024-12-12T02:54:13Z,2014,330000,3,1,1160,9600,1,4,7,1160,0,1967
16058,2024-12-12T02:54:13Z,2014,655000,4,1,2540,7620,1,3,8,1320,1220,1948
15766,2024-12-12T02:54:13Z,2015,407500,4,2,1900,9075,2,3,7,1900,0,1988
20735,2024-12-12T02:54:13Z,2014,275000,3,3,1390,1080,2,3,7,1140,250,2006
7641,2024-12-12T02:54:13Z,2014,385000,3,1,1230,7500,1,3,7,1230,0,1987
16877,2024-12-12T02:54:13Z,2014,750000,3,3,4610,81935,2,4,9,4610,0,1984
2388,2024-12-12T02:54:13Z,2014,340000,4,2,2230,6791,2,3,8,2230,0,2005
6953,2024-12-12T02:54:13Z,2014,375000,2,1,1810,8527,1,4,7,1810,0,1943
564,2024-12-12T02:54:13Z,2014,638700,3,1,2080,9162,1,3,7,1370,710,1960
9645,2024-12-12T02:54:13Z,2014,399888,4,2,1820,8255,1,4,7,1320,500,1930
1336,2024-12-12T02:54:13Z,2014,647500,3,1,1290,3870,1,5,7,1290,0,1916
14492,2024-12-12T02:54:13Z,2014,440000,2,1,1190,3400,1,4,7,990,200,1917
5303,2024-12-12T02:54:13Z,2015,99000,2,1,960,8236,1,2,6,960,0,1948
5244,2024-12-12T02:54:13Z,2015,370000,3,2,1770,7667,1,3,8,1270,500,1966
19358,2024-12-12T02:54:13Z,2014,371000,4,1,1690,10854,1,3,7,1690,0,1977
19168,2024-12-12T02:54:13Z,2014,450000,3,2,1680,11250,1,4,8,1680,0,1967
11097,2024-12-12T02:54:13Z,2015,530000,2,2,2080,11285,1,4,8,1180,900,1954
523,2024-12-12T02:54:13Z,2014,235000,4,1,1690,11054,1,4,5,1690,0,1930
18718,2024-12-12T02:54:13Z,2014,946000,4,3,3140,9058,1,3,9,2140,1000,1989
11909,2024-12-12T02:54:13Z,2015,1288000,5,4,4050,11358,2,4,10,2780,1270,1980
10567,2024-12-12T02:54:13Z,2015,360000,3,2,1480,3851,2,3,8,1480,0,1998
11350,2024-12-12T02:54:13Z,2014,651500,4,1,1500,3075,2,5,7,1420,80,1929
5962,2024-12-12T02:54:13Z,2014,796000,4,3,3670,4960,2,3,9,2870,800,2005
17291,2024-12-12T02:54:13Z,2015,624900,4,2,2270,11500,1,3,8,1540,730,1967
9891,2024-12-12T02:54:13Z,2014,210500,3,1,1840,10178,1,3,7,1040,800,1960
9291,2024-12-12T02:54:13Z,2014,270000,3,2,1690,7165,2,4,7,1690,0,1992
20209,2024-12-12T02:54:13Z,2014,659000,2,1,1180,904,2,3,10,780,400,2014
14136,2024-12-12T02:54:13Z,2014,557865,4,2,3030,6813,2,3,9,3030,0,1987
6017,2024-12-12T02:54:13Z,2014,249900,2,1,1140,5500,1,3,6,1140,0,1947
7647,2024-12-12T02:54:13Z,2014,542500,5,3,3010,1074218,1,5,8,2010,1000,1931
5427,2024-12-12T02:54:13Z,2014,844000,4,3,3090,67518,2,3,10,3090,0,1988
2117,2024-12-12T02:54:13Z,2015,339900,4,1,2600,18042,1,4,8,2020,580,1969
7599,2024-12-12T02:54:13Z,2014,410000,4,2,1580,9581,1,3,7,1580,0,1953
17194,2024-12-12T02:54:13Z,2014,187250,2,1,710,14700,1,5,6,710,0,1926
13214,2024-12-12T02:54:13Z,2015,402000,3,1,1200,6825,1,3,7,1200,0,1954
3796,2024-12-12T02:54:13Z,2014,169500,2,1,790,7450,1,4,6,790,0,1944
5666,2024-12-12T02:54:13Z,2015,1600000,3,2,2850,19593,1,3,10,1790,1060,1978
15634,2024-12-12T02:54:13Z,2015,265000,5,1,1580,5292,1,3,6,980,600,1913
20408,2024-12-12T02:54:13Z,2014,529950,2,2,1500,1174,2,3,8,1140,360,2014
21260,2024-12-12T02:54:13Z,2015,495000,4,3,3170,3858,2,3,8,2530,640,2008
1956,2024-12-12T02:54:13Z,2014,420850,1,1,960,40946,1,5,5,960,0,1945
13863,2024-12-12T02:54:13Z,2014,365000,3,2,2190,5091,2,3,8,2190,0,2004
88,2024-12-12T02:54:13Z,2014,215000,2,2,1610,2040,2,4,7,1610,0,1979
4732,2024-12-12T02:54:13Z,2015,545000,4,2,2050,9720,2,3,8,2050,0,1967
17056,2024-12-12T02:54:13Z,2015,550000,3,1,1440,8957,1,4,7,1440,0,1957
11189,2024-12-12T02:54:13Z,2014,591000,4,2,2710,38180,2,4,8,2710,0,1977
13700,2024-12-12T02:54:13Z,2015,2340000,4,2,4500,35200,1,3,13,4500,0,1988
18785,2024-12-12T02:54:13Z,2015,650000,3,2,2180,37042,2,3,9,2180,0,1998
13702,2024-12-12T02:54:13Z,2014,230000,2,2,1340,7605,1,3,7,1340,0,1992
19588,2024-12-12T02:54:13Z,2015,320000,3,2,1420,1716,2,3,7,1050,370,2003
17790,2024-12-12T02:54:13Z,2015,296500,3,2,1770,6033,2,4,7,1770,0,1987
1719,2024-12-12T02:54:13Z,2015,700000,4,1,1300,1651359,1,4,6,1300,0,1920
17299,2024-12-12T02:54:13Z,2014,285000,2,1,800,6240,1,3,6,800,0,1954
4351,2024-12-12T02:54:13Z,2014,458500,3,2,1890,1599,2,3,9,1430,460,2012
5545,2024-12-12T02:54:13Z,2014,355000,4,2,2390,6775,2,3,7,2390,0,2003
12637,2024-12-12T02:54:13Z,2014,800000,4,2,2010,7200,1,4,8,1010,1000,1950
20747,2024-12-12T02:54:13Z,2015,265000,2,1,1084,3427,2,3,7,1084,0,1976
2400,2024-12-12T02:54:13Z,2015,325000,3,1,950,4500,1,4,6,950,0,1943
14094,2024-12-12T02:54:13Z,2015,789800,3,2,2605,2216,2,3,9,2090,515,1979
17180,2024-12-12T02:54:13Z,2015,1200000,4,3,3930,43560,2,3,10,3930,0,2003
7341,2024-12-12T02:54:13Z,2014,950000,5,3,4530,258746,1,4,9,3200,1330,2003
15137,2024-12-12T02:54:13Z,2015,220000,2,1,1060,10423,1,3,7,1060,0,1965
14545,2024-12-12T02:54:13Z,2014,1225000,3,2,3420,79279,2,3,11,3420,0,1990
4676,2024-12-12T02:54:13Z,2014,949880,4,2,2290,10687,2,3,9,2290,0,1978
18476,2024-12-12T02:54:13Z,2015,263700,3,1,1200,6561,1,3,6,1200,0,1950
8961,2024-12-12T02:54:13Z,2014,426000,4,2,2800,8494,2,3,8,2800,0,2004
9799,2024-12-12T02:54:13Z,2014,337000,3,2,1460,941,3,3,8,1460,0,2006
13139,2024-12-12T02:54:13Z,2014,730100,4,2,3120,14300,2,3,9,3120,0,2003
12428,2024-12-12T02:54:13Z,2015,430000,3,1,1210,5200,1,3,6,1210,0,1941
47,2024-12-12T02:54:13Z,2014,785000,4,2,2290,13416,2,4,9,2290,0,1981
11622,2024-12-12T02:54:13Z,2014,373000,4,1,1590,7920,2,4,7,1590,0,1960
19904,2024-12-12T02:54:13Z,2014,615000,3,2,1760,1146,3,3,9,1760,0,2014
15010,2024-12-12T02:54:13Z,2014,970000,4,1,4060,4000,2,3,10,2890,1170,1953
13169,2024-12-12T02:54:13Z,2014,435000,3,1,1270,4000,1,3,7,1270,0,1928
11651,2024-12-12T02:54:13Z,2014,190000,2,2,1370,3438,2,3,7,1370,0,1987
20166,2024-12-12T02:54:13Z,2014,1051000,4,3,3860,5474,2,3,10,3860,0,2007
2157,2024-12-12T02:54:13Z,2015,550000,3,2,2250,7752,2,4,8,2250,0,1988
7451,2024-12-12T02:54:13Z,2014,600000,3,1,940,19000,1,3,6,940,0,1945
18456,2024-12-12T02:54:13Z,2014,245000,3,1,1550,9126,1,5,7,1550,0,1957
15456,2024-12-12T02:54:13Z,2014,100000,2,1,910,22000,1,3,6,910,0,1956
17189,2024-12-12T02:54:13Z,2014,993500,4,2,4070,23321,2,4,10,4070,0,1968
6284,2024-12-12T02:54:13Z,2014,499000,3,2,1720,5940,1,4,8,1000,720,1977
13421,2024-12-12T02:54:13Z,2014,697000,4,2,3160,6961,2,3,8,3160,0,2005
3536,2024-12-12T02:54:13Z,2015,430000,3,1,1810,349351,1,3,7,1810,0,2002
3312,2024-12-12T02:54:13Z,2015,296000,2,1,750,4680,1,3,5,750,0,1948
4928,2024-12-12T02:54:13Z,2014,1050000,4,3,3830,8331,2,3,9,3830,0,2014
18633,2024-12-12T02:54:13Z,2014,600000,3,2,2630,77972,2,3,9,2630,0,2004
20345,2024-12-12T02:54:13Z,2014,1385000,4,3,4010,15365,2,3,11,4010,0,2006
8169,2024-12-12T02:54:13Z,2015,630000,2,1,1050,8382,1,3,7,1050,0,1959
2457,2024-12-12T02:54:13Z,2014,408000,2,1,810,7440,1,5,6,810,0,1948
1546,2024-12-12T02:54:13Z,2014,365000,4,2,1990,21312,1,4,8,1990,0,1968
3799,2024-12-12T02:54:13Z,2014,851500,3,2,3200,18184,1,5,8,2000,1200,1977
4600,2024-12-12T02:54:13Z,2015,495000,2,1,1280,4000,1,4,7,730,550,1929
15112,2024-12-12T02:54:13Z,2014,549950,3,2,2680,5860,2,3,8,2680,0,2001
5897,2024-12-12T02:54:13Z,2015,360000,3,1,1900,11407,1,3,8,1900,0,1963
14467,2024-12-12T02:54:13Z,2014,825000,4,2,2180,4000,2,3,8,2180,0,1920
3514,2024-12-12T02:54:13Z,2014,1250000,4,3,4520,9240,1,3,10,3270,1250,1992
11503,2024-12-12T02:54:13Z,2014,650000,4,2,1820,5000,1,3,7,1640,180,1945
4258,2024-12-12T02:54:13Z,2014,435000,5,2,1970,15247,1,3,7,1450,520,1986
15884,2024-12-12T02:54:13Z,2014,300499,4,2,2150,7944,2,3,8,2150,0,1990
20289,2024-12-12T02:54:13Z,2014,365250,3,2,1490,4522,2,3,7,1490,0,2009
15948,2024-12-12T02:54:13Z,2014,555000,5,2,2810,13144,1,3,8,1440,1370,1964
1689,2024-12-12T02:54:13Z,2014,467000,2,2,1140,1181,3,3,8,1140,0,2007
14670,2024-12-12T02:54:13Z,2014,481450,3,2,1410,4800,1,3,7,1410,0,1940
3886,2024-12-12T02:54:13Z,2014,730000,3,2,2040,130680,2,3,9,2040,0,1977
15685,2024-12-12T02:54:13Z,2014,265000,3,1,1010,14948,1,5,6,1010,0,1969
8926,2024-12-12T02:54:13Z,2015,348000,3,2,1670,5090,2,3,7,1670,0,2003
18358,2024-12-12T02:54:13Z,2014,418000,5,2,1980,10205,1,4,7,1080,900,1929
1226,2024-12-12T02:54:13Z,2015,234000,3,1,1200,11935,1,4,7,1200,0,1968
1323,2024-12-12T02:54:13Z,2014,267500,3,1,1600,9072,1,4,7,1600,0,1963
7453,2024-12-12T02:54:13Z,2014,292000,3,1,1650,14633,1,4,7,1650,0,1958
3504,2024-12-12T02:54:13Z,2014,569000,4,1,1230,7890,1,4,7,1090,140,1950
1032,2024-12-12T02:54:13Z,2015,554000,2,2,1920,6045,1,3,8,1920,0,2003
18618,2024-12-12T02:54:13Z,2014,355000,2,1,1760,4600,1,4,7,850,910,1926
4755,2024-12-12T02:54:13Z,2014,372977,3,2,1690,1618,2,3,8,1150,540,2014
14959,2024-12-12T02:54:13Z,2014,220000,4,2,2160,8005,2,3,7,2160,0,1993
9665,2024-12-12T02:54:13Z,2014,195700,3,1,1120,5200,1,5,7,1120,0,1976
15801,2024-12-12T02:54:13Z,2014,310000,4,2,1870,6000,1,3,7,1870,0,1956
16317,2024-12-12T02:54:13Z,2014,545000,4,2,2040,7412,2,3,8,2040,0,1988
3034,2024-12-12T02:54:13Z,2015,235000,3,1,1310,9529,1,3,7,1310,0,1956
5763,2024-12-12T02:54:13Z,2014,705000,4,3,3150,9318,2,3,9,3150,0,2001
5378,2024-12-12T02:54:13Z,2014,419000,4,2,3010,9155,2,3,9,3010,0,2005
21116,2024-12-12T02:54:13Z,2014,474950,3,3,1530,1568,3,3,8,1530,0,2012
2721,2024-12-12T02:54:13Z,2014,223000,3,1,1030,9120,1,3,7,1030,0,1961
9154,2024-12-12T02:54:13Z,2014,898500,4,2,2890,5000,1,3,8,1990,900,1911
2136,2024-12-12T02:54:13Z,2014,1735000,4,2,3040,5000,2,4,9,2080,960,1926
5087,2024-12-12T02:54:13Z,2014,232000,2,1,960,8100,1,3,6,810,150,1936
18825,2024-12-12T02:54:13Z,2014,611000,3,1,1850,5000,1,3,7,1850,0,1922
19892,2024-12-12T02:54:13Z,2015,390000,4,2,2610,7227,2,3,9,2610,0,2011
